Date,Open,High,Low,Close,Volume,Adj Close,Return
3/8/1950,17.19,17.19,17.19,17.19,1360000,17.19,-0.000581395
3/9/1950,17.07,17.07,17.07,17.07,1330000,17.07,-0.006980803
3/10/1950,17.09,17.09,17.09,17.09,1260000,17.09,0.001171646
3/13/1950,17.12,17.12,17.12,17.12,1060000,17.12,0.001755413
3/14/1950,17.25,17.25,17.25,17.25,1140000,17.25,0.007593458
3/15/1950,17.45,17.45,17.45,17.45,1830000,17.45,0.011594203
3/16/1950,17.49,17.49,17.49,17.49,2060000,17.49,0.002292264
3/17/1950,17.45,17.45,17.45,17.45,1600000,17.45,-0.002287021
3/20/1950,17.44,17.44,17.44,17.44,1430000,17.44,-0.000573066
3/21/1950,17.45,17.45,17.45,17.45,1400000,17.45,0.000573394
3/22/1950,17.55,17.55,17.55,17.55,2010000,17.55,0.005730659
3/23/1950,17.56,17.56,17.56,17.56,2020000,17.56,0.000569801
3/24/1950,17.56,17.56,17.56,17.56,1570000,17.56,0
3/27/1950,17.46,17.46,17.46,17.46,1930000,17.46,-0.005694761
3/28/1950,17.53,17.53,17.53,17.53,1780000,17.53,0.004009164
3/29/1950,17.44,17.44,17.44,17.44,2090000,17.44,-0.005134056
3/30/1950,17.3,17.3,17.3,17.3,2370000,17.3,-0.008027523
3/31/1950,17.29,17.29,17.29,17.29,1880000,17.29,-0.000578035
4/3/1950,17.53,17.53,17.53,17.53,1570000,17.53,0.013880856
4/4/1950,17.55,17.55,17.55,17.55,2010000,17.55,0.001140901
4/5/1950,17.63,17.63,17.63,17.63,1430000,17.63,0.004558405
4/6/1950,17.78,17.78,17.78,17.78,2000000,17.78,0.008508225
4/10/1950,17.85,17.85,17.85,17.85,2070000,17.85,0.003937008
4/11/1950,17.75,17.75,17.75,17.75,2010000,17.75,-0.005602241
4/12/1950,17.94,17.94,17.94,17.94,2010000,17.94,0.010704225
4/13/1950,17.98,17.98,17.98,17.98,2410000,17.98,0.002229654
4/14/1950,17.96,17.96,17.96,17.96,2750000,17.96,-0.001112347
4/17/1950,17.88,17.88,17.88,17.88,2520000,17.88,-0.004454343
4/18/1950,18.03,18.03,18.03,18.03,3320000,18.03,0.008389262
4/19/1950,18.05,18.05,18.05,18.05,2950000,18.05,0.001109262
4/20/1950,17.93,17.93,17.93,17.93,2590000,17.93,-0.006648199
4/21/1950,17.96,17.96,17.96,17.96,2710000,17.96,0.001673173
4/24/1950,17.83,17.83,17.83,17.83,2310000,17.83,-0.007238307
4/25/1950,17.83,17.83,17.83,17.83,1830000,17.83,0
4/26/1950,17.76,17.76,17.76,17.76,1880000,17.76,-0.003925967
4/27/1950,17.86,17.86,17.86,17.86,2070000,17.86,0.005630631
4/28/1950,17.96,17.96,17.96,17.96,2190000,17.96,0.005599104
5/1/1950,18.22,18.22,18.22,18.22,2390000,18.22,0.014476615
5/2/1950,18.11,18.11,18.11,18.11,2250000,18.11,-0.006037322
5/3/1950,18.27,18.27,18.27,18.27,2120000,18.27,0.008834898
5/4/1950,18.12,18.12,18.12,18.12,2150000,18.12,-0.008210181
5/5/1950,18.22,18.22,18.22,18.22,1800000,18.22,0.005518764
5/8/1950,18.27,18.27,18.27,18.27,1680000,18.27,0.002744237
5/9/1950,18.27,18.27,18.27,18.27,1720000,18.27,0
5/10/1950,18.29,18.29,18.29,18.29,1880000,18.29,0.001094691
5/11/1950,18.29,18.29,18.29,18.29,1750000,18.29,0
5/12/1950,18.18,18.18,18.18,18.18,1790000,18.18,-0.006014215
5/15/1950,18.26,18.26,18.26,18.26,1220000,18.26,0.00440044
5/16/1950,18.44,18.44,18.44,18.44,1730000,18.44,0.009857612
5/17/1950,18.52,18.52,18.52,18.52,2020000,18.52,0.004338395
5/18/1950,18.56,18.56,18.56,18.56,5240000,18.56,0.002159827
5/19/1950,18.68,18.68,18.68,18.68,2110000,18.68,0.006465517
5/22/1950,18.6,18.6,18.6,18.6,1620000,18.6,-0.004282655
5/23/1950,18.71,18.71,18.71,18.71,1460000,18.71,0.005913978
5/24/1950,18.69,18.69,18.69,18.69,1850000,18.69,-0.001068947
5/25/1950,18.69,18.69,18.69,18.69,1480000,18.69,0
5/26/1950,18.67,18.67,18.67,18.67,1330000,18.67,-0.001070091
5/29/1950,18.72,18.72,18.72,18.72,1110000,18.72,0.002678093
5/31/1950,18.78,18.78,18.78,18.78,1530000,18.78,0.003205128
6/1/1950,18.77,18.77,18.77,18.77,1580000,18.77,-0.000532481
6/2/1950,18.79,18.79,18.79,18.79,1450000,18.79,0.00106553
6/5/1950,18.6,18.6,18.6,18.6,1630000,18.6,-0.010111762
6/6/1950,18.88,18.88,18.88,18.88,2250000,18.88,0.015053763
6/7/1950,18.93,18.93,18.93,18.93,1750000,18.93,0.002648305
6/8/1950,19.14,19.14,19.14,19.14,1780000,19.14,0.011093502
6/9/1950,19.26,19.26,19.26,19.26,2130000,19.26,0.006269592
6/12/1950,19.4,19.4,19.4,19.4,1790000,19.4,0.007268951
6/13/1950,19.25,19.25,19.25,19.25,1790000,19.25,-0.007731959
6/14/1950,18.98,18.98,18.98,18.98,1650000,18.98,-0.014025974
6/15/1950,18.93,18.93,18.93,18.93,1530000,18.93,-0.002634352
6/16/1950,18.97,18.97,18.97,18.97,1180000,18.97,0.002113048
6/19/1950,18.92,18.92,18.92,18.92,1290000,18.92,-0.002635741
6/20/1950,18.83,18.83,18.83,18.83,1470000,18.83,-0.004756871
6/21/1950,19,19,19,19,1750000,19,0.009028147
6/22/1950,19.16,19.16,19.16,19.16,1830000,19.16,0.008421053
6/23/1950,19.14,19.14,19.14,19.14,1700000,19.14,-0.001043841
6/26/1950,18.11,18.11,18.11,18.11,3950000,18.11,-0.053814002
6/27/1950,17.91,17.91,17.91,17.91,4860000,17.91,-0.011043622
6/28/1950,18.11,18.11,18.11,18.11,2600000,18.11,0.011166946
6/29/1950,17.44,17.44,17.44,17.44,3040000,17.44,-0.036996135
6/30/1950,17.69,17.69,17.69,17.69,2660000,17.69,0.014334862
7/3/1950,17.64,17.64,17.64,17.64,1550000,17.64,-0.002826456
7/5/1950,17.81,17.81,17.81,17.81,1400000,17.81,0.009637188
7/6/1950,17.91,17.91,17.91,17.91,1570000,17.91,0.005614823
7/7/1950,17.67,17.67,17.67,17.67,1870000,17.67,-0.013400335
7/10/1950,17.59,17.59,17.59,17.59,1960000,17.59,-0.004527448
7/11/1950,17.32,17.32,17.32,17.32,3250000,17.32,-0.01534963
7/12/1950,16.87,16.87,16.87,16.87,3200000,16.87,-0.025981524
7/13/1950,16.69,16.69,16.69,16.69,2660000,16.69,-0.010669828
7/14/1950,16.87,16.87,16.87,16.87,1900000,16.87,0.010784901
7/17/1950,16.68,16.68,16.68,16.68,1520000,16.68,-0.011262596
7/18/1950,17.06,17.06,17.06,17.06,1820000,17.06,0.022781775
7/19/1950,17.36,17.36,17.36,17.36,2430000,17.36,0.017584994
7/20/1950,17.61,17.61,17.61,17.61,3160000,17.61,0.014400922
7/21/1950,17.59,17.59,17.59,17.59,2810000,17.59,-0.001135718
7/24/1950,17.48,17.48,17.48,17.48,2300000,17.48,-0.006253553
7/25/1950,17.23,17.23,17.23,17.23,2770000,17.23,-0.014302059
7/26/1950,17.27,17.27,17.27,17.27,2460000,17.27,0.002321532
7/27/1950,17.5,17.5,17.5,17.5,2300000,17.5,0.013317892
7/28/1950,17.69,17.69,17.69,17.69,2050000,17.69,0.010857143
7/31/1950,17.84,17.84,17.84,17.84,1590000,17.84,0.008479367
8/1/1950,18.02,18.02,18.02,18.02,1970000,18.02,0.010089686
8/2/1950,17.95,17.95,17.95,17.95,1980000,17.95,-0.003884573
8/3/1950,17.99,17.99,17.99,17.99,1660000,17.99,0.002228412
8/4/1950,18.14,18.14,18.14,18.14,1600000,18.14,0.008337966
8/7/1950,18.41,18.41,18.41,18.41,1850000,18.41,0.014884234
8/8/1950,18.46,18.46,18.46,18.46,2180000,18.46,0.002715915
8/9/1950,18.61,18.61,18.61,18.61,1760000,18.61,0.008125677
8/10/1950,18.48,18.48,18.48,18.48,1870000,18.48,-0.006985492
8/11/1950,18.28,18.28,18.28,18.28,1680000,18.28,-0.010822511
8/14/1950,18.29,18.29,18.29,18.29,1280000,18.29,0.000547046
8/15/1950,18.32,18.32,18.32,18.32,1330000,18.32,0.001640241
8/16/1950,18.34,18.34,18.34,18.34,1770000,18.34,0.001091703
8/17/1950,18.54,18.54,18.54,18.54,2170000,18.54,0.010905125
8/18/1950,18.68,18.68,18.68,18.68,1780000,18.68,0.007551241
8/21/1950,18.7,18.7,18.7,18.7,1840000,18.7,0.001070664
8/22/1950,18.68,18.68,18.68,18.68,1550000,18.68,-0.001069519
8/23/1950,18.82,18.82,18.82,18.82,1580000,18.82,0.007494647
8/24/1950,18.79,18.79,18.79,18.79,1620000,18.79,-0.001594049
8/25/1950,18.54,18.54,18.54,18.54,1610000,18.54,-0.013304949
8/28/1950,18.53,18.53,18.53,18.53,1300000,18.53,-0.000539374
8/29/1950,18.54,18.54,18.54,18.54,1890000,18.54,0.000539665
8/30/1950,18.43,18.43,18.43,18.43,1490000,18.43,-0.005933118
8/31/1950,18.42,18.42,18.42,18.42,1140000,18.42,-0.000542594
9/1/1950,18.55,18.55,18.55,18.55,1290000,18.55,0.007057546
9/5/1950,18.68,18.68,18.68,18.68,1250000,18.68,0.007008086
9/6/1950,18.54,18.54,18.54,18.54,1300000,18.54,-0.007494647
9/7/1950,18.59,18.59,18.59,18.59,1340000,18.59,0.002696872
9/8/1950,18.75,18.75,18.75,18.75,1960000,18.75,0.008606778
9/11/1950,18.61,18.61,18.61,18.61,1860000,18.61,-0.007466667
9/12/1950,18.87,18.87,18.87,18.87,1680000,18.87,0.013970983
9/13/1950,19.09,19.09,19.09,19.09,2600000,19.09,0.011658718
9/14/1950,19.18,19.18,19.18,19.18,2350000,19.18,0.00471451
9/15/1950,19.29,19.29,19.29,19.29,2410000,19.29,0.005735141
9/18/1950,19.37,19.37,19.37,19.37,2040000,19.37,0.004147227
9/19/1950,19.31,19.31,19.31,19.31,1590000,19.31,-0.003097574
9/20/1950,19.21,19.21,19.21,19.21,2100000,19.21,-0.005178664
9/21/1950,19.37,19.37,19.37,19.37,1650000,19.37,0.008328995
9/22/1950,19.44,19.44,19.44,19.44,2510000,19.44,0.003613836
9/25/1950,19.42,19.42,19.42,19.42,2020000,19.42,-0.001028807
9/26/1950,19.14,19.14,19.14,19.14,2280000,19.14,-0.014418126
9/27/1950,19.41,19.41,19.41,19.41,2360000,19.41,0.014106583
9/28/1950,19.42,19.42,19.42,19.42,2200000,19.42,0.000515198
9/29/1950,19.45,19.45,19.45,19.45,1800000,19.45,0.001544799
10/2/1950,19.69,19.69,19.69,19.69,2200000,19.69,0.012339332
10/3/1950,19.66,19.66,19.66,19.66,2480000,19.66,-0.001523616
10/4/1950,20,20,20,20,2920000,20,0.017293998
10/5/1950,19.89,19.89,19.89,19.89,2490000,19.89,-0.0055
10/6/1950,20.12,20.12,20.12,20.12,2360000,20.12,0.0115636
10/9/1950,20,20,20,20,2330000,20,-0.005964215
10/10/1950,19.78,19.78,19.78,19.78,1870000,19.78,-0.011
10/11/1950,19.86,19.86,19.86,19.86,2200000,19.86,0.004044489
10/13/1950,19.85,19.85,19.85,19.85,2030000,19.85,-0.000503525
10/16/1950,19.71,19.71,19.71,19.71,1630000,19.71,-0.007052897
10/17/1950,19.89,19.89,19.89,19.89,2010000,19.89,0.00913242
10/18/1950,20.01,20.01,20.01,20.01,2410000,20.01,0.006033183
10/19/1950,20.02,20.02,20.02,20.02,2250000,20.02,0.00049975
10/20/1950,19.96,19.96,19.96,19.96,1840000,19.96,-0.002997003
10/23/1950,19.96,19.96,19.96,19.96,1850000,19.96,0
10/24/1950,20.08,20.08,20.08,20.08,1790000,20.08,0.006012024
10/25/1950,20.05,20.05,20.05,20.05,1930000,20.05,-0.001494024
10/26/1950,19.61,19.61,19.61,19.61,3000000,19.61,-0.021945137
10/27/1950,19.77,19.77,19.77,19.77,1800000,19.77,0.008159102
10/30/1950,19.61,19.61,19.61,19.61,1790000,19.61,-0.00809307
10/31/1950,19.53,19.53,19.53,19.53,2010000,19.53,-0.004079551
11/1/1950,19.56,19.56,19.56,19.56,1780000,19.56,0.001536098
11/2/1950,19.73,19.73,19.73,19.73,1580000,19.73,0.008691207
11/3/1950,19.85,19.85,19.85,19.85,1560000,19.85,0.006082108
11/6/1950,19.36,19.36,19.36,19.36,2580000,19.36,-0.024685139
11/8/1950,19.56,19.56,19.56,19.56,1850000,19.56,0.010330579
11/9/1950,19.79,19.79,19.79,19.79,1760000,19.79,0.011758691
11/10/1950,19.94,19.94,19.94,19.94,1640000,19.94,0.007579586
11/13/1950,20.01,20.01,20.01,20.01,1630000,20.01,0.003510532
11/14/1950,19.86,19.86,19.86,19.86,1780000,19.86,-0.007496252
11/15/1950,19.82,19.82,19.82,19.82,1620000,19.82,-0.002014099
11/16/1950,19.72,19.72,19.72,19.72,1760000,19.72,-0.005045409
11/17/1950,19.86,19.86,19.86,19.86,2130000,19.86,0.007099391
11/20/1950,19.93,19.93,19.93,19.93,2250000,19.93,0.003524673
11/21/1950,19.88,19.88,19.88,19.88,2010000,19.88,-0.002508781
11/22/1950,20.16,20.16,20.16,20.16,2730000,20.16,0.014084507
11/24/1950,20.32,20.32,20.32,20.32,2620000,20.32,0.007936508
11/27/1950,20.18,20.18,20.18,20.18,1740000,20.18,-0.006889764
11/28/1950,19.56,19.56,19.56,19.56,2970000,19.56,-0.030723489
11/29/1950,19.37,19.37,19.37,19.37,2770000,19.37,-0.009713701
11/30/1950,19.51,19.51,19.51,19.51,2080000,19.51,0.007227672
12/1/1950,19.66,19.66,19.66,19.66,1870000,19.66,0.007688365
12/4/1950,19,19,19,19,2510000,19,-0.033570702
12/5/1950,19.31,19.31,19.31,19.31,1940000,19.31,0.016315789
12/6/1950,19.45,19.45,19.45,19.45,2010000,19.45,0.007250129
12/7/1950,19.4,19.4,19.4,19.4,1810000,19.4,-0.002570694
12/8/1950,19.4,19.4,19.4,19.4,2310000,19.4,0
12/11/1950,19.72,19.72,19.72,19.72,2600000,19.72,0.016494845
12/12/1950,19.68,19.68,19.68,19.68,2140000,19.68,-0.002028398
12/13/1950,19.67,19.67,19.67,19.67,2030000,19.67,-0.00050813
12/14/1950,19.43,19.43,19.43,19.43,2660000,19.43,-0.012201322
12/15/1950,19.33,19.33,19.33,19.33,2420000,19.33,-0.00514668
12/18/1950,19.85,19.85,19.85,19.85,4500000,19.85,0.02690119
12/19/1950,19.96,19.96,19.96,19.96,3650000,19.96,0.005541562
12/20/1950,19.97,19.97,19.97,19.97,3510000,19.97,0.000501002
12/21/1950,19.98,19.98,19.98,19.98,3990000,19.98,0.000500751
12/22/1950,20.07,20.07,20.07,20.07,2720000,20.07,0.004504505
12/26/1950,19.92,19.92,19.92,19.92,2660000,19.92,-0.007473842
12/27/1950,20.3,20.3,20.3,20.3,2940000,20.3,0.019076305
12/28/1950,20.38,20.38,20.38,20.38,3560000,20.38,0.003940887
12/29/1950,20.43,20.43,20.43,20.43,3440000,20.43,0.002453386
1/2/1951,20.77,20.77,20.77,20.77,3030000,20.77,0.016642193
1/3/1951,20.69,20.69,20.69,20.69,3370000,20.69,-0.003851709
1/4/1951,20.87,20.87,20.87,20.87,3390000,20.87,0.008699855
1/5/1951,20.87,20.87,20.87,20.87,3390000,20.87,0
1/8/1951,21,21,21,21,2780000,21,0.006229037
1/9/1951,21.12,21.12,21.12,21.12,3800000,21.12,0.005714286
1/10/1951,20.85,20.85,20.85,20.85,3270000,20.85,-0.012784091
1/11/1951,21.19,21.19,21.19,21.19,3490000,21.19,0.016306954
1/12/1951,21.11,21.11,21.11,21.11,2950000,21.11,-0.003775366
1/15/1951,21.3,21.3,21.3,21.3,2830000,21.3,0.009000474
1/16/1951,21.46,21.46,21.46,21.46,3740000,21.46,0.007511737
1/17/1951,21.55,21.55,21.55,21.55,3880000,21.55,0.004193849
1/18/1951,21.4,21.4,21.4,21.4,3490000,21.4,-0.006960557
1/19/1951,21.36,21.36,21.36,21.36,3170000,21.36,-0.001869159
1/22/1951,21.18,21.18,21.18,21.18,2570000,21.18,-0.008426966
1/23/1951,21.26,21.26,21.26,21.26,2080000,21.26,0.003777148
1/24/1951,21.16,21.16,21.16,21.16,1990000,21.16,-0.004703669
1/25/1951,21.03,21.03,21.03,21.03,2520000,21.03,-0.006143667
1/26/1951,21.26,21.26,21.26,21.26,2230000,21.26,0.010936757
1/29/1951,21.67,21.67,21.67,21.67,2630000,21.67,0.019285042
1/30/1951,21.74,21.74,21.74,21.74,2480000,21.74,0.003230272
1/31/1951,21.66,21.66,21.66,21.66,2340000,21.66,-0.003679853
2/1/1951,21.77,21.77,21.77,21.77,2380000,21.77,0.005078486
2/2/1951,21.96,21.96,21.96,21.96,3030000,21.96,0.008727607
2/5/1951,22.2,22.2,22.2,22.2,2680000,22.2,0.010928962
2/6/1951,22.12,22.12,22.12,22.12,2370000,22.12,-0.003603604
2/7/1951,21.99,21.99,21.99,21.99,2020000,21.99,-0.005877034
2/8/1951,22.09,22.09,22.09,22.09,2120000,22.09,0.004547522
2/9/1951,22.17,22.17,22.17,22.17,2550000,22.17,0.003621548
2/13/1951,22.18,22.18,22.18,22.18,2400000,22.18,0.00045106
2/14/1951,22.12,22.12,22.12,22.12,2050000,22.12,-0.00270514
2/15/1951,22,22,22,22,1700000,22,-0.005424955
2/16/1951,22.13,22.13,22.13,22.13,1860000,22.13,0.005909091
2/19/1951,21.83,21.83,21.83,21.83,1910000,21.83,-0.013556258
2/20/1951,21.79,21.79,21.79,21.79,2010000,21.79,-0.001832341
2/21/1951,21.86,21.86,21.86,21.86,1670000,21.86,0.003212483
2/23/1951,21.92,21.92,21.92,21.92,1540000,21.92,0.002744739
2/26/1951,21.93,21.93,21.93,21.93,1650000,21.93,0.000456204
2/27/1951,21.76,21.76,21.76,21.76,1680000,21.76,-0.007751938
2/28/1951,21.8,21.8,21.8,21.8,1640000,21.8,0.001838235
3/1/1951,21.85,21.85,21.85,21.85,1610000,21.85,0.002293578
3/2/1951,21.93,21.93,21.93,21.93,1570000,21.93,0.003661327
3/5/1951,21.79,21.79,21.79,21.79,1690000,21.79,-0.006383949
3/6/1951,21.79,21.79,21.79,21.79,1490000,21.79,0
3/7/1951,21.86,21.86,21.86,21.86,1770000,21.86,0.003212483
3/8/1951,21.95,21.95,21.95,21.95,1440000,21.95,0.004117109
3/9/1951,21.95,21.95,21.95,21.95,1610000,21.95,0
3/12/1951,21.7,21.7,21.7,21.7,1640000,21.7,-0.011389522
3/13/1951,21.41,21.41,21.41,21.41,2330000,21.41,-0.013364055
3/14/1951,21.25,21.25,21.25,21.25,2110000,21.25,-0.007473143
3/15/1951,21.29,21.29,21.29,21.29,2070000,21.29,0.001882353
3/16/1951,21.64,21.64,21.64,21.64,1660000,21.64,0.016439643
3/19/1951,21.56,21.56,21.56,21.56,1120000,21.56,-0.003696858
3/20/1951,21.52,21.52,21.52,21.52,1020000,21.52,-0.001855288
3/21/1951,21.64,21.64,21.64,21.64,1310000,21.64,0.005576208
3/22/1951,21.73,21.73,21.73,21.73,1290000,21.73,0.004158965
3/26/1951,21.53,21.53,21.53,21.53,1230000,21.53,-0.009203866
3/27/1951,21.51,21.51,21.51,21.51,1250000,21.51,-0.000928936
3/28/1951,21.26,21.26,21.26,21.26,1770000,21.26,-0.011622501
3/29/1951,21.33,21.33,21.33,21.33,1300000,21.33,0.003292568
3/30/1951,21.48,21.48,21.48,21.48,1150000,21.48,0.007032349
4/2/1951,21.32,21.32,21.32,21.32,1280000,21.32,-0.00744879
4/3/1951,21.26,21.26,21.26,21.26,1220000,21.26,-0.002814259
4/4/1951,21.4,21.4,21.4,21.4,1300000,21.4,0.006585136
4/5/1951,21.69,21.69,21.69,21.69,1790000,21.69,0.013551402
4/6/1951,21.72,21.72,21.72,21.72,1450000,21.72,0.001383126
4/9/1951,21.68,21.68,21.68,21.68,1110000,21.68,-0.001841621
4/10/1951,21.65,21.65,21.65,21.65,1280000,21.65,-0.001383764
4/11/1951,21.64,21.64,21.64,21.64,1420000,21.64,-0.000461894
4/12/1951,21.83,21.83,21.83,21.83,1530000,21.83,0.008780037
4/13/1951,22.09,22.09,22.09,22.09,2120000,22.09,0.011910215
4/16/1951,22.04,22.04,22.04,22.04,1730000,22.04,-0.002263468
4/17/1951,22.09,22.09,22.09,22.09,1470000,22.09,0.002268603
4/18/1951,22.13,22.13,22.13,22.13,1780000,22.13,0.001810774
4/19/1951,22.04,22.04,22.04,22.04,1520000,22.04,-0.004066878
4/20/1951,22.04,22.04,22.04,22.04,940000,22.04,0
4/23/1951,22.05,22.05,22.05,22.05,1160000,22.05,0.000453721
4/24/1951,21.96,21.96,21.96,21.96,1420000,21.96,-0.004081633
4/25/1951,21.97,21.97,21.97,21.97,1520000,21.97,0.000455373
4/26/1951,22.16,22.16,22.16,22.16,1800000,22.16,0.008648157
4/27/1951,22.39,22.39,22.39,22.39,2120000,22.39,0.010379061
4/30/1951,22.43,22.43,22.43,22.43,1790000,22.43,0.001786512
5/1/1951,22.53,22.53,22.53,22.53,1760000,22.53,0.004458315
5/2/1951,22.62,22.62,22.62,22.62,1900000,22.62,0.003994674
5/3/1951,22.81,22.81,22.81,22.81,2060000,22.81,0.008399646
5/4/1951,22.77,22.77,22.77,22.77,2050000,22.77,-0.001753617
5/7/1951,22.63,22.63,22.63,22.63,1580000,22.63,-0.006148441
5/8/1951,22.61,22.61,22.61,22.61,1600000,22.61,-0.000883783
5/9/1951,22.64,22.64,22.64,22.64,1960000,22.64,0.001326847
5/10/1951,22.51,22.51,22.51,22.51,1660000,22.51,-0.005742049
5/11/1951,22.33,22.33,22.33,22.33,1640000,22.33,-0.007996446
5/14/1951,22.18,22.18,22.18,22.18,1250000,22.18,-0.006717421
5/15/1951,21.76,21.76,21.76,21.76,2020000,21.76,-0.018935978
5/16/1951,21.69,21.69,21.69,21.69,1660000,21.69,-0.003216912
5/17/1951,21.91,21.91,21.91,21.91,1370000,21.91,0.010142923
5/18/1951,21.51,21.51,21.51,21.51,1660000,21.51,-0.018256504
5/21/1951,21.46,21.46,21.46,21.46,1580000,21.46,-0.0023245
5/22/1951,21.36,21.36,21.36,21.36,1440000,21.36,-0.004659832
5/23/1951,21.16,21.16,21.16,21.16,1540000,21.16,-0.009363296
5/24/1951,21.05,21.05,21.05,21.05,2580000,21.05,-0.005198488
5/25/1951,21.03,21.03,21.03,21.03,1210000,21.03,-0.000950119
5/28/1951,21.21,21.21,21.21,21.21,1240000,21.21,0.008559201
5/29/1951,21.35,21.35,21.35,21.35,1190000,21.35,0.00660066
5/31/1951,21.52,21.52,21.52,21.52,1220000,21.52,0.007962529
6/1/1951,21.48,21.48,21.48,21.48,9810000,21.48,-0.001858736
6/4/1951,21.24,21.24,21.24,21.24,1100000,21.24,-0.011173184
6/5/1951,21.33,21.33,21.33,21.33,1180000,21.33,0.004237288
6/6/1951,21.48,21.48,21.48,21.48,1200000,21.48,0.007032349
6/7/1951,21.56,21.56,21.56,21.56,1340000,21.56,0.003724395
6/8/1951,21.49,21.49,21.49,21.49,1000000,21.49,-0.003246753
6/11/1951,21.61,21.61,21.61,21.61,1220000,21.61,0.005583993
6/12/1951,21.52,21.52,21.52,21.52,1200000,21.52,-0.004164739
6/13/1951,21.55,21.55,21.55,21.55,1060000,21.55,0.001394052
6/14/1951,21.84,21.84,21.84,21.84,1300000,21.84,0.013457077
6/15/1951,22.04,22.04,22.04,22.04,1370000,22.04,0.009157509
6/18/1951,22.05,22.05,22.05,22.05,1050000,22.05,0.000453721
6/19/1951,22.02,22.02,22.02,22.02,1100000,22.02,-0.001360544
6/20/1951,21.91,21.91,21.91,21.91,1120000,21.91,-0.004995459
6/21/1951,21.78,21.78,21.78,21.78,1100000,21.78,-0.005933364
6/22/1951,21.55,21.55,21.55,21.55,1340000,21.55,-0.010560147
6/25/1951,21.29,21.29,21.29,21.29,2440000,21.29,-0.012064965
6/26/1951,21.3,21.3,21.3,21.3,1260000,21.3,0.000469704
6/27/1951,21.37,21.37,21.37,21.37,1360000,21.37,0.003286385
6/28/1951,21.1,21.1,21.1,21.1,1940000,21.1,-0.012634534
6/29/1951,20.96,20.96,20.96,20.96,1730000,20.96,-0.006635071
7/2/1951,21.1,21.1,21.1,21.1,1350000,21.1,0.006679389
7/3/1951,21.23,21.23,21.23,21.23,1250000,21.23,0.006161137
