time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-08-27T07:02:23.300Z,19.47,-155.582,0.8,0.7,Md,,194.4,0,0.05,hv,hv60758956,2014-08-27T19:04:44.608Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-27T09:42:20.700Z,19.129,-155.6767,8.5,1.2,Md,,111.6,0.08084838,0.23,hv,hv60759001,2014-08-27T19:31:23.684Z,"11km NE of Hawaiian Ocean View, Hawaii",earthquake
2014-08-27T10:16:08.400Z,19.4758,-155.5748,0.9,0.8,Md,,201.6,0.00898315,0.02,hv,hv60759031,2014-08-27T18:57:32.787Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-27T10:18:23.500Z,19.4808,-155.5725,0,0.7,Md,,208.8,0.01796631,0.08,hv,hv60759036,2014-08-27T18:55:02.516Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-27T11:05:11.300Z,19.4093,-155.2673,4.6,1.8,Md,,46.8,0.00898315,0.14,hv,hv60759066,2014-08-27T11:08:17.804Z,"3km SW of Volcano, Hawaii",earthquake
2014-08-27T13:01:05.600Z,19.4272,-155.6105,2.2,0.7,Md,,111.6,0.02694946,0.13,hv,hv60759091,2014-08-27T19:21:07.496Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-27T14:47:34.400Z,19.4722,-155.5948,0.7,0.5,Md,,122.4,0.00898315,0.06,hv,hv60759126,2014-08-27T18:51:27.055Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-27T15:39:15.800Z,19.4753,-155.5843,0.4,0.6,Md,,201.6,0.00898315,0.04,hv,hv60759146,2014-08-27T18:48:21.718Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-27T16:27:59.400Z,19.4212,-155.6283,4,0.7,Md,,147.6,0.01796631,0.1,hv,hv60759166,2014-08-27T19:50:10.908Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-27T16:39:03.400Z,19.477,-155.5813,0.8,0.6,Md,,194.4,0.00898315,0.04,hv,hv60759171,2014-08-27T18:41:34.891Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-27T22:20:44.900Z,19.4057,-154.957,0,1.4,Md,,198,0.05389892,0.27,hv,hv60759391,2014-08-28T00:31:17.185Z,"8km SSW of Leilani Estates, Hawaii",earthquake
2014-08-28T02:22:27.400Z,19.407,-155.6358,4,0.8,Md,,147.6,0.00898315,0.05,hv,hv60759671,2014-08-28T20:05:44.403Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-28T03:47:46.100Z,19.5988,-155.5997,16,1.2,Md,,230.4,0.06288207,0.07,hv,hv60759706,2014-08-28T20:02:08.968Z,"31km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-28T04:56:54.100Z,19.4198,-154.9942,3.6,1.1,Md,,162,0.01796631,0.06,hv,hv60759731,2014-08-28T20:20:01.070Z,"9km SW of Leilani Estates, Hawaii",earthquake
2014-08-28T05:21:39.300Z,19.4658,-155.6043,1.2,0.7,Md,,93.6,0.01796631,0.12,hv,hv60759746,2014-08-28T19:56:58.388Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-28T11:16:04.200Z,19.2755,-155.3802,33.3,1.6,Md,,165.6,0.05389892,0.08,hv,hv60759821,2014-08-28T21:43:18.416Z,"13km NE of Pahala, Hawaii",earthquake
2014-08-28T12:05:19.600Z,19.4218,-155.3383,8.6,0.9,Md,,75.6,0.03593261,0.09,hv,hv60759841,2014-08-28T20:52:40.830Z,"10km W of Volcano, Hawaii",earthquake
2014-08-28T12:32:20.900Z,19.4805,-155.576,1.4,0.8,Md,,205.2,0.01796631,0.06,hv,hv60759846,2014-08-28T19:52:52.947Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-28T17:17:35.500Z,19.2188,-155.3497,8,1.4,Md,,176.4,0.04491576,0.13,hv,hv60759926,2014-08-28T20:21:06.211Z,"13km E of Pahala, Hawaii",earthquake
2014-08-29T06:52:50.700Z,19.4867,-155.5697,0,0.8,Md,,216,0.02694946,0.25,hv,hv60760451,2014-08-29T20:52:26.816Z,"31km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-29T07:12:05.800Z,19.827,-155.5157,24.2,1.8,Md,,108,0.07186522,0.11,hv,hv60760456,2014-08-29T18:45:00.904Z,"27km SE of Waimea, Hawaii",earthquake
2014-08-29T07:32:16.100Z,19.8558,-155.4313,18.8,1.4,Md,,122.4,0.08084838,0.12,hv,hv60760471,2014-08-30T01:33:54.680Z,"25km S of Honoka'a, Hawaii",earthquake
2014-08-29T07:40:05.500Z,19.8247,-155.5228,23.7,1.7,Md,,165.6,0.07186522,0.13,hv,hv60760476,2014-08-30T01:47:36.235Z,"26km SE of Waimea, Hawaii",earthquake
2014-08-29T07:57:56.600Z,19.3598,-155.5988,12.9,1.3,Md,,46.8,0.05389892,0.11,hv,hv60760481,2014-08-29T08:13:13.755Z,"21km NW of Pahala, Hawaii",earthquake
2014-08-29T15:55:01.800Z,19.4057,-155.6308,3.2,1.4,Md,,115.2,0,0.21,hv,hv60760586,2014-08-29T17:54:15.270Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-29T16:48:25.600Z,19.483,-155.9117,15.1,2.3,Ml,,144,0.00898315,0.12,hv,hv60760616,2014-08-30T01:22:07.333Z,"1km SE of Captain Cook, Hawaii",earthquake
2014-08-29T17:28:34.100Z,19.4733,-155.5867,0.8,0.6,Md,,180,0.00898315,0.05,hv,hv60760646,2014-08-29T20:43:45.805Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-29T20:37:24.200Z,19.4297,-154.8968,1.1,1.4,Md,,230.4,0.03593261,0.22,hv,hv60760811,2014-08-30T00:49:38.574Z,"4km SSE of Leilani Estates, Hawaii",earthquake
2014-08-30T03:39:46.700Z,19.4108,-155.4213,8.7,2.2,Ml,,32.4,0.05389892,0.32,hv,hv60761096,2014-08-30T03:45:34.362Z,"19km W of Volcano, Hawaii",earthquake
2014-08-30T03:41:29.800Z,19.4222,-155.4112,3,2,Ml,,32.4,0.06288207,0.25,hv,hv60761101,2014-08-30T03:47:14.537Z,"18km W of Volcano, Hawaii",earthquake
2014-08-30T09:57:55.000Z,19.4827,-155.7053,11.3,1,Md,,201.6,0.01796631,0.08,hv,hv60761206,2014-09-02T03:37:44.349Z,"16km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-30T14:37:17.800Z,19.857,-155.7515,9.8,2.1,Md,,169.2,0.08983153,0.35,hv,hv60761246,2014-08-30T14:40:52.299Z,"10km SSE of Waikoloa, Hawaii",earthquake
2014-08-30T17:54:20.700Z,19.4835,-155.6667,8.8,1,Md,,122.4,0.03593261,0.08,hv,hv60761306,2014-09-02T03:54:56.282Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-30T20:05:59.500Z,19.2303,-155.592,8.5,1.7,Md,,75.6,0.02694946,0.19,hv,hv60761391,2014-09-04T02:01:19.640Z,"12km WNW of Pahala, Hawaii",earthquake
2014-08-30T20:45:55.400Z,19.4098,-155.634,3.7,0.7,Md,,147.6,0.00898315,0.08,hv,hv60761411,2014-09-02T08:39:50.197Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-30T21:13:16.100Z,19.4533,-155.28,3.3,1.8,ml,,277.1999778,0.02694946,0.16,hv,hv60761436,2014-08-30T21:19:00.000Z,"5km WNW of Volcano, Hawaii",earthquake
2014-08-31T00:23:48.700Z,19.37,-155.0885,2,2.7,Ml,,144,0.02694946,0.11,hv,hv60761531,2014-09-04T01:32:16.280Z,"15km S of Fern Acres, Hawaii",earthquake
2014-08-31T03:18:46.100Z,19.5207,-155.577,11.9,1,Md,,75.6,0.01796631,0.11,hv,hv60761616,2014-09-05T07:58:23.884Z,"31km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-31T04:35:33.900Z,19.4863,-155.7248,12.3,1.1,Md,,147.6,0.02694946,0.08,hv,hv60761636,2014-09-02T08:32:44.394Z,"15km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-31T05:28:48.000Z,19.3253,-155.1408,8,2.8,Ml,,104.4,0.04491576,0.1,hv,hv60761641,2014-09-03T23:41:18.935Z,"15km SE of Volcano, Hawaii",earthquake
2014-08-31T10:18:26.600Z,19.3798,-155.237,3,2.4,Ml,,43.2,0.00898315,0.09,hv,hv60761746,2014-09-03T20:14:19.189Z,"5km S of Volcano, Hawaii",earthquake
2014-08-31T11:22:59.300Z,19.4215,-155.6245,3.5,1.9,Ml,,82.8,0.01796631,0.13,hv,hv60761756,2014-09-03T20:34:12.311Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-31T13:04:23.400Z,19.2927,-155.2143,7.4,2,Ml,,126,0.01796631,0.27,hv,hv60761781,2014-08-31T13:10:10.057Z,"15km S of Volcano, Hawaii",earthquake
2014-08-31T23:48:59.300Z,19.4105,-155.6382,3.6,1.6,Ml,,154.8,0.00898315,0.06,hv,hv60762001,2014-09-03T08:12:42.901Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-01T00:31:11.400Z,19.4185,-155.6083,2,0.8,md,,122.3999902,0.02694946,0.1,hv,hv60762011,2014-09-02T07:37:32.000Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-01T00:40:20.400Z,19.3305,-155.1355,0.6,2,Ml,,115.2,0.04491576,0.25,hv,hv60762016,2014-09-01T00:46:07.527Z,"15km SE of Volcano, Hawaii",earthquake
2014-09-01T10:53:19.900Z,19.4807,-155.594,2.7,0.6,Md,,172.8,0.00898315,0.11,hv,hv60762156,2014-09-02T07:47:47.321Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-01T10:57:37.600Z,19.2055,-155.5205,35.6,1.8,Md,,183.6,0.04491576,0.13,hv,hv60762161,2014-09-01T11:00:50.778Z,"4km W of Pahala, Hawaii",earthquake
2014-09-01T11:23:30.500Z,19.4205,-155.6068,2.2,0.7,Md,,111.6,0.02694946,0.09,hv,hv60762181,2014-09-02T07:54:53.108Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-01T12:05:39.000Z,19.5088,-155.6357,15.4,1.1,Md,,82.8,0.03593261,0.12,hv,hv60762191,2014-09-02T08:14:26.327Z,"24km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-01T14:44:08.200Z,19.2868,-155.2037,8.3,2.4,Ml,,151.2,0.01796631,0.14,hv,hv60762226,2014-09-05T23:39:05.043Z,"16km SSE of Volcano, Hawaii",earthquake
2014-09-01T14:49:35.200Z,19.4798,-155.602,3.1,0.6,Md,,147.6,0.00898315,0.06,hv,hv60762236,2014-09-02T08:01:03.788Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-01T14:57:00.500Z,19.2953,-155.2173,0.5,1.7,Md,,144,0.08084838,0.21,hv,hv60762241,2014-09-01T15:00:38.492Z,"15km S of Volcano, Hawaii",earthquake
2014-09-01T15:10:16.300Z,19.3572,-155.1228,0.2,1.8,md,,122.3999902,0.02694946,0.27,hv,hv60762246,2014-09-01T15:13:30.000Z,"14km SE of Volcano, Hawaii",earthquake
2014-09-01T16:20:11.000Z,19.4038,-155.637,4.1,0.7,Md,,151.2,0.00898315,0.06,hv,hv60762321,2014-09-05T07:00:51.348Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-01T21:01:25.100Z,19.2033,-155.4878,28.7,1.8,md,,82.79999338,0.04491576,0.18,hv,hv60762541,2014-09-01T21:04:44.000Z,"0km WSW of Pahala, Hawaii",earthquake
2014-09-01T21:17:24.300Z,19.3827,-155.2397,2.2,2.1,Ml,,75.6,0.00898315,0.1,hv,hv60762561,2014-09-03T20:50:34.124Z,"5km S of Volcano, Hawaii",earthquake
2014-09-01T21:25:31.900Z,19.3828,-155.238,2.4,2.1,Ml,,82.8,0.00898315,0.09,hv,hv60762576,2014-09-03T23:15:55.271Z,"5km S of Volcano, Hawaii",earthquake
2014-09-01T23:29:58.300Z,19.285,-155.2067,8.3,1.5,Md,,154.8,0.01796631,0.11,hv,hv60762641,2014-09-05T22:34:25.783Z,"16km SSE of Volcano, Hawaii",earthquake
2014-09-02T01:16:46.900Z,19.29,-155.2103,7.3,2.2,Ml,,144,0.01796631,0.1,hv,hv60762666,2014-09-08T23:57:58.101Z,"15km S of Volcano, Hawaii",earthquake
2014-09-02T02:49:01.800Z,19.3273,-155.212,6.5,1.8,Md,,79.2,0.04491576,0.15,hv,hv60762701,2014-09-02T02:52:19.308Z,"11km SSE of Volcano, Hawaii",earthquake
2014-09-02T03:53:21.200Z,19.4217,-155.6135,2.2,0.7,Md,,118.8,0.02694946,0.09,hv,hv60762716,2014-09-02T07:26:14.833Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-02T04:29:00.500Z,19.4763,-155.5735,0.3,0.4,Md,,108,0.00898315,0.12,hv,hv60762776,2014-09-02T07:29:50.308Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-02T08:14:53.800Z,19.4105,-155.6373,3.5,1.2,Md,,187.2,0.00898315,0.03,hv,hv60762941,2014-09-09T01:42:29.574Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-02T13:57:27.900Z,19.5088,-155.958,11.8,1.9,Md,,234,0.04491576,0.32,hv,hv60763096,2014-09-02T14:00:40.822Z,"3km WSW of Kealakekua, Hawaii",earthquake
2014-09-02T14:10:59.000Z,19.4782,-155.5748,1,0.6,Md,,205.2,0.00898315,0.07,hv,hv60763111,2014-09-09T01:39:59.278Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-02T15:24:31.500Z,19.4772,-155.5905,1.2,0.6,Md,,176.4,0.00898315,0.14,hv,hv60763131,2014-09-09T01:35:48.756Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-02T15:24:47.600Z,19.4742,-155.5898,0.9,0.6,Md,,165.6,0.00898315,0.02,hv,hv60236683,2014-09-09T01:37:18.951Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-02T17:32:41.800Z,19.3965,-155.6222,3.3,0.7,Md,,147.6,0.00898315,0.11,hv,hv60763161,2014-09-03T07:46:49.997Z,"25km NW of Pahala, Hawaii",earthquake
2014-09-02T18:03:01.000Z,19.3482,-155.505,9.1,2.1,Ml,,32.4,0.05389892,0.16,hv,hv60763201,2014-09-05T23:58:57.282Z,"16km N of Pahala, Hawaii",earthquake
2014-09-02T19:10:15.300Z,19.408,-155.2853,2,1.8,Ml,,72,0.00898315,0.16,hv,hv60763231,2014-09-02T19:16:01.728Z,"5km WSW of Volcano, Hawaii",earthquake
2014-09-02T23:05:56.700Z,19.47,-155.586,1.7,0.5,Md,,158.4,0.00898315,0.06,hv,hv60763396,2014-09-09T01:49:12.401Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-03T00:51:05.500Z,19.4375,-155.6103,3.6,0.6,Md,,136.8,0.01796631,0.04,hv,hv60763471,2014-09-09T01:45:05.911Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-03T10:29:15.200Z,19.3962,-155.63,3.8,0.7,Md,,140.4,0.00898315,0.09,hv,hv60763691,2014-09-05T03:06:14.005Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-03T13:04:59.600Z,19.4568,-155.6017,2.3,0.7,Md,,93.6,0.00898315,0.13,hv,hv60763741,2014-09-09T21:05:11.190Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-03T19:30:19.400Z,19.476,-155.5835,5.1,0.6,Md,,190.8,0.00898315,0.04,hv,hv60763891,2014-09-05T02:53:56.601Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-03T19:31:13.100Z,19.4773,-155.578,2.5,0.6,Md,,219.6,0.00898315,0.04,hv,hv60763896,2014-09-05T02:44:45.450Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-04T09:08:46.100Z,19.3435,-155.0955,7.2,2.2,Ml,,154.8,0.04491576,0.13,hv,hv60764596,2014-09-05T20:49:42.828Z,"17km ESE of Volcano, Hawaii",earthquake
2014-09-04T11:36:25.100Z,19.5275,-155.5813,13.2,1.1,Md,,104.4,0.00898315,0.13,hv,hv60764631,2014-09-10T20:37:21.799Z,"30km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-04T12:38:58.600Z,19.4078,-155.6325,3.5,0.7,Md,,147.6,0.00898315,0.06,hv,hv60764671,2014-09-05T07:33:25.025Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-04T14:51:32.600Z,19.4213,-155.6298,4,1.9,Ml,,147.6,0.01796631,0.09,hv,hv60764691,2014-09-05T07:12:37.691Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-04T16:51:56.800Z,19.4832,-155.5738,3.3,0.6,Md,,162,0.01796631,0.04,hv,hv60764761,2014-09-05T02:32:28.046Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-04T17:05:53.100Z,19.4743,-155.59,1.1,0.7,Md,,162,0.00898315,0.1,hv,hv60764766,2014-09-05T02:38:38.751Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-04T19:25:09.000Z,19.4055,-155.2797,1.3,1.7,Ml,,39.6,0.00898315,0.08,hv,hv60764806,2014-09-05T22:57:49.401Z,"5km WSW of Volcano, Hawaii",earthquake
2014-09-04T20:01:45.600Z,19.865,-155.9772,45.6,2.2,md,,230.3999816,0.2245788,0.1,hv,hv60764821,2014-09-05T06:52:41.000Z,"15km N of Kalaoa, Hawaii",earthquake
2014-09-05T00:42:12.000Z,19.46,-155.6025,2.8,0.6,Md,,93.6,0.00898315,0.1,hv,hv60765036,2014-09-05T07:43:06.092Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-05T09:34:34.100Z,19.4075,-155.6337,3.8,0.7,Md,,176.4,0.00898315,0.03,hv,hv60765561,2014-09-09T01:15:45.564Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-05T12:06:43.500Z,19.498,-155.5792,3.3,0.6,Md,,180,0.01796631,0.04,hv,hv60765621,2014-09-09T01:19:20.958Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-05T13:22:59.300Z,19.4732,-155.6045,10.1,0.9,Md,,57.6,0.01796631,0.17,hv,hv60765641,2014-09-10T20:03:02.844Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-05T15:27:53.800Z,19.479,-155.601,1.7,0.5,Md,,93.6,0.00898315,0.11,hv,hv60765706,2014-09-09T01:33:08.447Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-05T18:19:47.600Z,19.2993,-155.2027,7.9,1.7,Ml,,129.6,0.02694946,0.24,hv,hv60765781,2014-09-05T18:25:34.478Z,"15km SSE of Volcano, Hawaii",earthquake
2014-09-05T19:42:09.600Z,19.5737,-155.486,13.7,1.2,Md,,126,0.02694946,0.09,hv,hv60765836,2014-09-09T00:20:25.836Z,"30km WNW of Volcano, Hawaii",earthquake
2014-09-05T20:54:22.900Z,19.2853,-155.5315,12.3,1.3,Md,,266.4,0.10779783,0.11,hv,hv60765926,2014-09-10T20:32:16.216Z,"10km NNW of Pahala, Hawaii",earthquake
2014-09-05T22:09:23.000Z,19.4263,-155.6212,4.3,1,Md,,140.4,0.02694946,0.08,hv,hv60765996,2014-09-09T20:57:29.318Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-06T02:51:53.600Z,19.5218,-155.5795,12.2,1,Md,,82.8,0.01796631,0.12,hv,hv60766236,2014-09-10T19:52:21.515Z,"30km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-06T03:56:39.500Z,19.4207,-155.6085,2.5,0.7,Md,,111.6,0.02694946,0.1,hv,hv60766276,2014-09-09T20:50:48.599Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-06T04:49:17.100Z,19.4168,-155.609,1.9,0.7,Md,,126,0.02694946,0.08,hv,hv60766291,2014-09-09T00:23:02.128Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-06T05:21:25.400Z,19.5692,-155.4878,13.1,1.2,Md,,122.4,0.03593261,0.08,hv,hv60766301,2014-09-10T20:10:13.704Z,"30km WNW of Volcano, Hawaii",earthquake
2014-09-06T08:28:53.800Z,19.407,-155.6367,3.6,0.8,Md,,151.2,0.00898315,0.04,hv,hv60766426,2014-09-09T21:01:04.720Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-06T09:12:01.500Z,19.444,-155.879,15.3,1.4,Md,,144,0.05389892,0.1,hv,hv60766461,2014-09-10T19:13:59.967Z,"2km SW of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-06T09:41:37.100Z,19.3363,-155.8337,18,1.3,Md,,144,0.08084838,0.08,hv,hv60766506,2014-09-08T23:31:24.927Z,"13km SSE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-06T09:42:18.700Z,19.442,-155.3818,7.9,1.2,Md,,82.8,0.05389892,0.09,hv,hv60236678,2014-09-08T23:39:35.878Z,"15km W of Volcano, Hawaii",earthquake
2014-09-06T17:47:06.700Z,19.527,-155.6677,8,0.9,Md,,180,0.02694946,0.04,hv,hv60766656,2014-09-09T00:35:43.528Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-06T18:23:45.100Z,19.4825,-155.6783,3,0.9,Md,,140.4,0.03593261,0.09,hv,hv60766676,2014-09-09T00:39:19.192Z,"19km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-06T18:59:48.500Z,19.5025,-155.5,4.5,0.8,Md,,75.6,0.04491576,0.08,hv,hv60766686,2014-09-10T20:24:05.353Z,"28km WNW of Volcano, Hawaii",earthquake
2014-09-06T19:42:24.500Z,19.4863,-155.5923,3.1,0.6,Md,,133.2,0.00898315,0.06,hv,hv60766731,2014-09-09T20:46:43.128Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-06T21:43:26.500Z,19.4777,-155.6973,5.1,0.9,Md,,183.6,0.02694946,0.03,hv,hv60766876,2014-09-09T00:42:24.539Z,"17km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-06T22:23:41.500Z,19.1687,-155.6143,8.3,2.4,Ml,,90,0.08084838,0.15,hv,hv60766911,2014-09-08T23:13:01.796Z,"14km WSW of Pahala, Hawaii",earthquake
2014-09-07T02:04:58.100Z,19.4727,-155.5933,0.8,0.5,Md,,133.2,0.00898315,0.09,hv,hv60767101,2014-09-09T00:45:29.928Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-07T02:17:55.000Z,19.4767,-155.5985,14.8,1,Md,,82.8,0.00898315,0.09,hv,hv60767121,2014-09-09T00:48:30.308Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-07T03:32:22.600Z,19.4927,-155.4138,1.9,1.9,Ml,,82.8,0.02694946,0.28,hv,hv60767166,2014-09-07T03:38:08.928Z,"19km WNW of Volcano, Hawaii",earthquake
2014-09-07T03:44:29.900Z,19.298,-155.2182,3.3,1.8,ml,,100.7999919,0.01796631,0.25,hv,hv60767171,2014-09-07T03:50:16.000Z,"14km S of Volcano, Hawaii",earthquake
2014-09-07T04:53:49.100Z,19.5212,-155.5767,12.4,1,Md,,72,0.01796631,0.13,hv,hv60767196,2014-09-09T00:52:40.881Z,"31km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-07T05:01:10.500Z,19.4253,-155.6185,4,0.7,Md,,147.6,0.02694946,0.06,hv,hv60767201,2014-09-09T21:07:46.549Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-07T08:35:34.400Z,19.3655,-155.4448,10.3,2.1,Ml,,39.6,0.00898315,0.08,hv,hv60767296,2014-09-08T23:48:47.034Z,"18km NNE of Pahala, Hawaii",earthquake
2014-09-07T09:47:52.600Z,19.4103,-155.6393,3.7,0.7,Md,,154.8,0.00898315,0.07,hv,hv60767361,2014-09-09T00:56:41.320Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-07T11:39:37.400Z,19.5672,-155.487,13.2,1.2,Md,,118.8,0.03593261,0.07,hv,hv60767416,2014-09-10T20:15:24.309Z,"30km WNW of Volcano, Hawaii",earthquake
2014-09-07T19:43:07.000Z,19.4752,-155.5922,1.8,0.8,Md,,115.2,0.00898315,0.05,hv,hv60767541,2014-09-09T20:43:36.766Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-08T04:45:39.900Z,19.5718,-155.4863,13.5,1.2,Md,,122.4,0.02694946,0.08,hv,hv60767731,2014-09-10T20:07:08.307Z,"30km WNW of Volcano, Hawaii",earthquake
2014-09-08T05:41:10.900Z,19.2412,-155.3298,39.7,1.9,Md,,154.8,0.06288207,0.16,hv,hv60767751,2014-09-08T05:44:20.449Z,"16km ENE of Pahala, Hawaii",earthquake
2014-09-08T06:36:09.900Z,19.3838,-155.2418,2.9,2.2,Ml,,86.4,0.00898315,0.05,hv,hv60767771,2014-09-09T00:02:38.656Z,"5km S of Volcano, Hawaii",earthquake
2014-09-08T06:56:49.700Z,19.4055,-155.6273,3.3,1.5,Md,,86.4,0,0.2,hv,hv60767781,2014-09-09T01:08:34.710Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-08T10:29:37.500Z,19.4265,-155.6177,3.5,0.7,Md,,136.8,0.02694946,0.06,hv,hv60767871,2014-09-10T19:56:27.139Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-08T10:39:34.900Z,19.4748,-155.5842,1.9,0.6,Md,,154.8,0.00898315,0.09,hv,hv60767876,2014-09-09T01:01:22.883Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-08T10:55:46.700Z,19.4157,-155.279,4.3,1.7,Ml,,68.4,0,0.14,hv,hv60767886,2014-09-09T00:13:19.994Z,"4km WSW of Volcano, Hawaii",earthquake
2014-09-08T12:16:23.700Z,19.4693,-155.587,12.9,0.9,Md,,79.2,0.00898315,0.13,hv,hv60767926,2014-09-09T01:05:59.396Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-08T14:21:19.400Z,19.4277,-155.2775,2.1,1.8,Ml,,118.8,0,0.15,hv,hv60768006,2014-09-08T14:27:00.542Z,"4km W of Volcano, Hawaii",earthquake
2014-09-08T14:38:48.400Z,19.3868,-155.303,2.9,1.9,Ml,,266.4,0.03593261,0.15,hv,hv60768041,2014-09-08T14:44:37.465Z,"8km SW of Volcano, Hawaii",earthquake
2014-09-08T14:41:56.900Z,19.4225,-155.2525,6.4,1.8,Ml,,147.6,0.00898315,0.31,hv,hv60768051,2014-09-08T14:47:42.848Z,"1km WSW of Volcano, Hawaii",earthquake
2014-09-08T14:52:48.200Z,19.4058,-155.2588,2.9,1.9,Ml,,68.4,0.00898315,0.16,hv,hv60768071,2014-09-08T14:58:35.062Z,"3km SW of Volcano, Hawaii",earthquake
2014-09-08T14:58:30.600Z,19.3952,-155.262,2.8,1.9,Ml,,57.6,0.00898315,0.28,hv,hv60768076,2014-09-08T15:04:20.765Z,"4km SSW of Volcano, Hawaii",earthquake
2014-09-08T15:11:42.600Z,19.442,-155.2438,0,1.8,ml,,215.9999827,0.02694946,0.28,hv,hv60768101,2014-09-08T15:17:28.000Z,"1km NNW of Volcano, Hawaii",earthquake
